GeneID,logFC,logCPM,F,PValue,adj.p,comparision,expression
HORVU.MOREX.r2.3HG0261570,-1.6315831353628594,2.600252195981755,17.445351097832884,0.0013252691024131802,0.018018576978438873,ABA v.s. Control,Down
HORVU.MOREX.r2.3HG0262230,-1.5388877220436736,4.058387209514838,38.801445724591126,4.6922235782386205e-5,0.002166872444004218,ABA v.s. Control,Down
HORVU.MOREX.r2.3HG0262590,-1.5998313278481349,3.4695713040788903,24.738681654445962,3.38048059861608e-4,0.007243543583132376,ABA v.s. Control,Down
HORVU.MOREX.r2.3HG0262620,1.9305271543841485,-0.5746310733612635,11.785934225609099,0.005060453986916792,0.044166293920570664,ABA v.s. Control,Up
HORVU.MOREX.r2.3HG0262750,-3.103060253136918,-1.4388265779953506,13.550849109232882,0.00321888834680863,0.03244725076549188,ABA v.s. Control,Down
HORVU.MOREX.r2.3HG0262980,1.2457014070925339,6.454318515552501,26.267014552357566,2.6332797434260936e-4,0.006150953633239284,ABA v.s. Control,Up
HORVU.MOREX.r2.3HG0263020,-2.1930806200119486,3.2854224150936493,17.426708647878158,0.0013304988283003045,0.018048961595389497,ABA v.s. Control,Down
HORVU.MOREX.r2.3HG0264040,-4.596929464974067,-1.7739715493437895,12.642604991897999,0.004044505320518595,0.037658109407655946,ABA v.s. Control,Down
HORVU.MOREX.r2.3HG0265820,2.8021946404933527,-1.3519669808950552,16.587656406643326,0.0015930481247540173,0.020437862391858037,ABA v.s. Control,Up
HORVU.MOREX.r2.3HG0265860,-3.3425528019749597,3.6428542228388183,104.56451956125726,3.2027980027512765e-7,1.4279022104058084e-4,ABA v.s. Control,Down
HORVU.MOREX.r2.3HG0265950,-1.0533714835041423,6.0438656716337835,16.146721666637312,0.0017552180702170182,0.021834041112956854,ABA v.s. Control,Down
HORVU.MOREX.r2.3HG0266480,2.275758914826443,6.515056793374143,93.24136273639834,5.895409228740449e-7,1.7764341858502155e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.3HG0266500,-1.293236311858907,1.860400537362028,12.14253137038061,0.004604784964361306,0.041511947027260146,ABA v.s. Control,Down
HORVU.MOREX.r2.3HG0266720,1.3467029547769511,2.6336658413735368,38.06830308983722,5.12427071685637e-5,0.0022513029505418316,ABA v.s. Control,Up
HORVU.MOREX.r2.3HG0266870,1.826359182107879,4.193299484117383,36.66453183701919,6.0885739623748644e-5,0.002455555056944262,ABA v.s. Control,Up
HORVU.MOREX.r2.3HG0267220,1.488675513961302,4.954712903264306,12.023301740917557,0.004751551219245735,0.04240684697931791,ABA v.s. Control,Up
HORVU.MOREX.r2.3HG0267830,3.2720316777460154,1.1520591017912054,47.42805131785194,1.8181927914981093e-5,0.0012630938164799256,ABA v.s. Control,Up
HORVU.MOREX.r2.3HG0267950,-2.7728978471371932,-0.7436680127055282,12.27699823066864,0.004445614704394984,0.04044265437763054,ABA v.s. Control,Down
HORVU.MOREX.r2.3HG0268300,-1.4709925900763603,6.457082066247092,18.033004638740557,0.0011721300470361106,0.01658178809498385,ABA v.s. Control,Down
HORVU.MOREX.r2.3HG0268690,-1.1034055685441855,2.6619359420898423,23.671148091298587,4.0513554559483807e-4,0.008283458407217274,ABA v.s. Control,Down
HORVU.MOREX.r2.3HG0269260,-2.1859190735544596,0.05730965965665554,26.327985739124486,2.607737679164082e-4,0.006120775228903386,ABA v.s. Control,Down
HORVU.MOREX.r2.3HG0269810,3.1416734656189216,1.2916737754321104,18.59875808039821,0.0010439549035851153,0.015429538262307045,ABA v.s. Control,Up
HORVU.MOREX.r2.3HG0270070,2.21006011024302,4.482521009908307,17.31353305650256,0.0013627723250687464,0.018390030580723433,ABA v.s. Control,Up
HORVU.MOREX.r2.3HG0270790,6.694336074906538,3.705564201059682,98.73553127943504,4.350292880682876e-7,1.565196420623006e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.3HG0272280,-1.25724141335393,1.3023647647368137,13.97444828316227,0.002902557605528259,0.030329021950092856,ABA v.s. Control,Down
HORVU.MOREX.r2.3HG0272560,1.2101510462273182,4.937089953814659,32.97482038006143,9.828937588774673e-5,0.0032153741840280537,ABA v.s. Control,Up
HORVU.MOREX.r2.3HG0273880,4.015227306116482,3.6546072247767287,76.44622998022464,1.6676433858931885e-6,3.216016916827296e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.3HG0274200,-1.7401923835899737,7.911006087306745,74.77531382265933,1.8694215043282485e-6,3.4400209758272336e-4,ABA v.s. Control,Down
HORVU.MOREX.r2.3HG0275030,-1.2033588820277155,8.13592751457116,16.978425270768792,0.0014638576086901415,0.019399533543202063,ABA v.s. Control,Down
HORVU.MOREX.r2.3HG0275320,-1.5983663280190175,8.84346595467514,44.84784665097321,2.376806707677352e-5,0.001428810536041652,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0275890,1.350787807251792,6.147622632858896,28.43999464562322,1.8785395589437096e-4,0.004895575633286169,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0276530,-2.2095764910835562,6.337439788890208,34.02168871106278,8.545766036844322e-5,0.0029683607504923516,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0276810,1.0899017341050339,6.9985384645830395,18.688773247470593,0.001025112386947609,0.015263347251240927,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0277450,-2.318490651877598,-0.5052914741706986,18.36193227610318,0.0010955009799233242,0.015908522061464852,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0277530,-1.1984745839344664,8.081885910574176,16.627524100924607,0.0015792715646775085,0.02036913875768647,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0277540,-2.167949772813288,3.1819813639337644,38.892186922025076,4.6417705290517354e-5,0.0021601258759328403,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0277590,-2.3994345374312993,6.777790793153705,66.1920562589476,3.4901663652809904e-6,4.979628172371053e-4,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0277720,1.5255743753048623,5.6964145267526,71.90719124912893,2.2864223423935957e-6,3.879125621206007e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0278380,2.6460293532564134,1.1708163967047671,49.80037259257178,1.4359452383322482e-5,0.001095408098583455,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0278580,-2.1950677255980584,2.0441969404967484,22.73771968048682,4.7687243703340966e-4,0.009152457776375298,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0278600,3.920140476454764,-1.117978932197791,16.216415459599347,0.0017283399700004337,0.021609628276364343,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0278730,-1.0078552194849373,6.821737244989427,15.807611234329395,0.0018932120008714087,0.022956623990445766,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0279030,1.7485209258495003,2.230903906218202,48.719283981983914,1.5971304914526652e-5,0.0011748153109799372,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0279070,5.280152660796051,-1.8627223355770215,17.39705324815764,0.0019912256880577047,0.023797960553455146,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0279340,2.637963795653023,-0.6708980098075473,21.08292265342355,6.441743676536473e-4,0.011131517782551127,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0279360,1.248356005106296,4.213796746232004,37.351770178847225,5.592174807390895e-5,0.0023515445823827194,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0279490,-2.536661466219153,6.994417283730133,94.47713237645011,5.498285770627677e-7,1.7213204777500102e-4,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0279570,1.8747968026738686,6.32819847213887,89.00948194000603,7.534018022229095e-7,2.0875291775155697e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0279830,1.0882414240110703,5.386493564956521,25.198654634234472,3.1321254263808404e-4,0.006901555349939355,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0279880,1.5456828325917538,12.583246737645245,29.497737829758435,1.6046163336339817e-4,0.004415417469032555,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0280010,2.087041187025287,5.057315594890679,25.521080931720235,2.970741088431482e-4,0.006667847735356546,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0280440,-1.4389223449434765,4.295738066543546,58.35680909230834,6.579670501761062e-6,6.926180660063413e-4,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0280660,-1.0093023878551175,5.203271370831985,11.401726284643955,0.005612043810840706,0.047088036235338,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0280740,1.7677516172237828,3.940003077100165,19.87749314358626,8.101678208064468e-4,0.013019936992240138,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0281220,1.6370011464390193,4.1791112414502365,25.375815551132042,3.0422149691161616e-4,0.00677152668933649,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0282010,-1.0364823572469657,10.39537192189904,22.17772663515967,5.270455616776277e-4,0.009788105015254924,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0282240,-1.5534299099377433,0.8128854781202366,15.160305376947719,0.0021936362115948186,0.025192851127539162,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0282260,3.6774028237700342,1.4569541353636404,45.09663595684231,2.3149484848023033e-5,0.0014127632449277045,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0282340,-1.5512573640987497,6.3586993773868405,69.76285620825752,2.670198828743774e-6,4.262769070575988e-4,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0283560,-3.9483058094657872,2.1066560815336057,58.36829563513038,6.573217588375413e-6,6.926180660063413e-4,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0283670,4.583951405681225,2.4304130364010477,57.09985262576749,7.3327926594503006e-6,7.425680897080518e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0284230,-1.1664817605998712,4.628065438429332,12.363371718003986,0.004346784970711061,0.039811397607887856,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0284550,1.6463477499666315,5.390199323909426,47.6033388671279,1.786175341720305e-5,0.001248044718478541,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0284670,-1.885558297753137,-0.39344261343943515,18.634885197143486,0.001036344178333179,0.015375318315730023,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0284710,1.5637160214208365,7.5365883233043816,40.433112638804005,3.874758373271101e-5,0.0019346434971443346,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0284810,1.28999962422149,4.645800398647236,49.732809424088884,1.4454431606177048e-5,0.001098454001717569,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0284880,4.92478966922039,2.422902740587066,54.0158954133288,9.650448598932628e-6,8.584269886563465e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0284890,1.1597438254801844,6.514606185903181,18.715143439145155,0.0010196681361129701,0.015248213454801028,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0285170,1.5594464744364405,1.8436816428498142,14.115637727488785,0.002805340836351501,0.029617240617848047,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0285250,1.033830812236059,2.494021067794106,19.106291500731277,9.427632964006613e-4,0.014447712665628951,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0285310,1.4257408601680088,6.463740427540484,23.58542527012309,4.111693038065418e-4,0.008371323680372042,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0285810,-1.2509101365958177,1.5388628436719407,16.70643921608085,0.0015524118942737398,0.02015209538145545,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0286060,2.4498751401929733,3.768385236360596,112.85560245068238,2.1257402165233234e-7,1.2491015931928302e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0286520,-1.9579145328014667,0.10452188304965827,15.728776619088778,0.001927092360271926,0.02327054008510196,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0286980,3.950029390460512,1.9019334521014113,44.30827916622811,2.5177317568379664e-5,0.0014948877273481779,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0287500,5.168391572776767,1.3597961272517884,66.47056257773828,2.1452662863923457e-5,0.001339735468906059,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0287510,4.6737376545158105,-0.9833089084597288,25.631900966109242,7.216705772398774e-4,0.012039163276778191,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0287640,1.2011246425017115,2.071281634386466,17.279851425113787,0.0013725537769337709,0.018453308057314825,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0288670,-1.47363526842943,4.981132221865348,59.6076510816847,5.918491104010727e-6,6.579741045861215e-4,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0288990,3.6721019450458336,3.103135662533183,36.85070288558365,5.949180557965173e-5,0.002434820823944117,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0289260,2.7537366645836423,4.413303689489057,105.20431332192014,3.0998725209291234e-7,1.4279022104058084e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0289280,1.9830012838648274,0.11360427155154554,18.767801512361483,0.0010088977310186136,0.015124682029810137,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0289570,-1.421218692806823,3.4257477150036095,23.365319287123192,4.271502982250219e-4,0.008538047337489533,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0289740,1.314630980104598,3.866478653339115,19.79831999671382,8.227244409482572e-4,0.013163049354608842,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0290070,3.618840905300722,3.53282944802297,56.02129639620363,8.060386916344415e-6,7.930762734914223e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0290160,3.2967507364640456,6.27287876981448,43.97614519161087,2.6093391275934083e-5,0.0015126066232366848,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0291020,-1.523725599459235,5.312483296075979,72.93747475781487,2.1251940794751307e-6,3.851874321791541e-4,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0291250,2.728774441006002,-0.6196302990708173,28.842089865565693,1.7684078186671985e-4,0.004720845944273698,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0292820,-1.2580767479488821,4.02042792798184,28.40787217915057,1.8876790213523677e-4,0.004907613604030571,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0292830,-1.3006373646565872,5.143239295408683,19.36140574658681,8.96264161046881e-4,0.013947930191217633,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0293200,-2.0262623965023567,2.519225932464809,23.154802897954358,4.431197813820343e-4,0.008767350186613104,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0293490,4.253522105458246,-1.2578063799472483,18.72766736573659,0.0010170943894989661,0.015238084122599178,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0294750,-1.2657166561811535,0.1309884330503818,14.195699571920427,0.0027519143750362064,0.029326988472423866,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0295080,-1.2955345063956263,3.293076745853786,13.225185582245393,0.0034898441117251016,0.034309209688925486,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0295220,-4.417766310433498,1.2216774880337324,28.71493742426025,1.802396321926583e-4,0.004788568766187956,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0295470,1.2692333220954028,3.2232375560205453,11.913165469495416,0.004892035765879097,0.04316523212748225,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0296720,-2.4429947904240548,-1.4316116356639026,17.576973205628374,0.0012890237555342758,0.017665268135821064,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0297760,-1.10140800030981,5.791676220826823,15.439807287254288,0.002057518369914114,0.02426633744483019,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0298120,1.807032090903753,4.601451176240793,79.03998592124536,1.4026699101839748e-6,2.877343628686089e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0298200,1.2636942647766005,3.049869238324678,26.76910192450458,2.4313442181660892e-4,0.005872743860031238,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0298950,-2.3517302781063636,0.3530800305964082,25.288645170917842,3.0860713809313943e-4,0.00683757690337612,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0298980,-1.310760763938505,0.6638780624951989,11.67056568327059,0.0052190948874777715,0.04514226815842811,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0299490,4.575602545990489,5.682421783325138,148.60721464437415,4.743281900706311e-8,6.725973735201549e-5,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0299590,1.0319095150880486,5.4609317795161845,26.179119207712358,2.670618289447869e-4,0.006208093007273899,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0299970,-1.2096410356682126,3.844122019813168,20.819086259943507,6.768056024717643e-4,0.011513532116206206,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0300000,1.082501424241782,0.9120761582682816,16.954142751750876,0.001471518229373495,0.019476002935089925,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0301800,3.6640410965728414,-2.2316881172683636,11.52011124837247,0.005434862042847025,0.046212622365033644,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0302900,1.351110110938146,1.2190485074526276,18.957743124821015,9.711407996579578e-4,0.01472347177141807,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0303080,1.3149214183410087,3.850115969632448,45.64647492524914,2.1847966259737617e-5,0.0013557479506293392,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0308990,3.813481593835593,-0.6850237346889119,16.52751404777219,0.0016140984661020897,0.020630677425162763,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0309000,3.7956164393723166,0.8919572185306949,37.17367149927254,5.716119231569402e-5,0.002379840590608152,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0309890,-1.3883149496945046,0.06304903841297246,13.710424229317507,0.00309518426723307,0.03157533302832009,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0310170,-3.062363210798938,2.257246130180581,35.71162612157413,6.86481776585295e-5,0.002611442457858087,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0313280,-1.1098292758812816,2.1441992016395885,15.780572339301713,0.0019047530026050441,0.02307335471396844,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0313810,1.2388194070078176,4.671653346711996,26.850618065283786,2.4002975824387635e-4,0.005821083855359038,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0314680,2.864285111482817,5.341893144126415,190.65046743856425,1.1901298739556423e-8,4.503769131352373e-5,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0314890,4.478746496160455,-0.7321199990093944,30.598060874629212,1.3679407368169739e-4,0.003944447296855259,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0315330,5.259143690341533,-1.759137414670205,15.36624727079023,0.0020923565633566956,0.024481688117956497,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0315450,-1.7770864361800083,7.363046741849437,28.462881985058026,1.8720592662983452e-4,0.00488925901120129,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0315500,-1.7197530796102496,5.908762398142664,207.4621331352713,7.412529224822895e-9,3.573728589871614e-5,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0315810,2.6203503003224595,0.6573420820993606,21.0434116683947,6.489417156909727e-4,0.011181341510678518,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0315830,3.484673362315093,4.2805062269966605,103.57155914307282,3.370562111708817e-7,1.4279022104058084e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0315890,1.4671411843136803,7.447886561309642,84.52333565623483,9.885272925804766e-7,2.4231183016737648e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0315940,1.6732245654434403,6.7662985925307115,21.854332529151826,5.588328656642998e-4,0.010187763368792206,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0316320,2.264523959979855,1.3720084970533086,28.39803634058829,1.8904879103158074e-4,0.004907613604030571,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0316370,1.813513901154627,5.920793089361858,26.03767792872849,2.73201322696012e-4,0.0062928581834474275,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0316570,1.4985451108276209,7.321796049242477,41.41852958823515,3.461917212694051e-5,0.0018033062491260548,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0316930,1.480820487934382,3.9456760275940126,23.159737535519866,4.4273752633569325e-4,0.008767350186613104,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0318060,1.1391309790161703,6.433906011646095,35.93073107541437,6.676546027144963e-5,0.0025783359366134393,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0318260,2.7099158105169767,0.08001127383236005,18.01361760531669,0.0011768394076553791,0.016619151002308475,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0318270,6.134141799266522,3.1301236365063705,40.63487145438745,3.7857361231687764e-5,0.0019235258411151367,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0318280,1.2263996945354494,3.9334396163676346,19.079625222046626,9.477850622861377e-4,0.014487829239993427,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0318950,2.4138877599320594,-0.9753995561392084,15.607286649687973,0.0019807082819288504,0.023719301462581652,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0319000,1.1208873026041009,4.889653089255184,17.435357348976357,0.0013280696227738465,0.018046474817692414,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0319030,3.4537380555685244,-0.8805428096794895,12.638938127199646,0.00404831142818873,0.03767147844755981,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0319220,-3.947903286545949,6.491393806608057,121.19166826950158,1.4460133918608506e-7,1.1183808558503827e-4,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0319520,2.0304284906243577,1.0926299377068005,17.965784333595703,0.0011885539544868083,0.01674534285614202,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0319590,4.219608347632996,1.2207605719132193,28.493573238524526,1.863410414172874e-4,0.004882540374353402,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0320540,1.2345688900663925,1.583152797717343,19.76438290497221,8.281765158679358e-4,0.01319499212922172,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0320550,1.3729739472096978,4.190118242220505,72.28185945374267,2.2261886202837067e-6,3.879125621206007e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0320640,3.7472822962797996,-0.17305662940787475,18.06756815738826,0.0011637888290264116,0.016518539965155513,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0321250,3.276197501567068,-1.619608006641086,13.758515196348029,0.0030590050306250043,0.03132556298566116,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0321340,2.4955554239415996,8.283006729407779,120.60418392300383,1.484617414221034e-7,1.1183808558503827e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0322380,-1.984684069936829,2.8434079080421095,41.899384523241224,3.279269313811188e-5,0.001741190882791465,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0322390,-1.1568371313502384,3.2264819504312228,12.325273622295054,0.0043900554180970955,0.04011625318750894,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0322480,6.254798218849452,1.0461210942985675,39.96525622475779,4.09078596709293e-5,0.002001382593196385,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0323130,1.4187573651356833,8.183608903639618,28.633734526072935,1.824502486509984e-4,0.004827821837520271,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0323270,2.2797818951859363,-0.4723908045401612,16.7818835207569,0.001527233356340673,0.019921800480491483,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0323370,1.3018113590402627,4.761958906597082,61.38377062408901,5.108467031638854e-6,6.188176194205338e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0323560,1.0011369038318763,6.113217545128834,34.803543286786834,7.714385505677615e-5,0.0027955623023897657,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0323620,3.970747363012266,7.933337060845336,72.45927280230386,2.198315196608136e-6,3.879125621206007e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0323810,-1.4646932187309856,2.2908638457630124,26.093605689462485,2.707541335992809e-4,0.006262834324844502,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0323870,1.2648041010868099,6.507015426742382,29.53865169739131,1.5949981929453338e-4,0.004399202109741444,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0324060,1.2560611503949946,9.334254398814796,15.953298667495982,0.0018324224896773859,0.022504393946739247,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0325040,-1.4374404731829191,2.211674438169837,32.7341452191066,1.0155032950781028e-4,0.0032814641328622984,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0325190,-1.7792465141232157,2.3609712122921085,13.930692016100327,0.0029334858048078176,0.03045347276879555,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0325280,1.543617922570454,6.557665142350635,42.01156890289573,3.2382941964841844e-5,0.0017340567065739485,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0325340,1.6358545235540571,8.37511651904691,32.8940907033154,9.936934783568483e-5,0.003228065203290273,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0325570,-1.5625439716952978,1.4091857808613686,24.681438128519076,3.4129746950101235e-4,0.007293849298715481,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0325920,1.019439710002274,6.350281699159554,36.99539222348939,5.843420778416252e-5,0.002407888910846191,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0326240,1.4522881691612335,5.950051086162849,136.29053621294418,7.626955301595101e-8,7.955165741107871e-5,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0326360,1.0653562228802047,8.156054135922513,16.55508354278833,0.0016044086499455179,0.02052859602738145,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0326480,-1.4809107583839722,3.332341378528158,12.00731597508372,0.004771644523936511,0.04250748813525999,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0326680,3.7914209662282166,3.855962468992001,75.20655837500465,1.8147332969723566e-6,3.391159756342297e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0326790,-2.762524959999209,7.116145224812172,34.25190869022947,8.290524167762242e-5,0.0029151315580199424,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0327740,-2.561956911275881,4.069736025036852,47.55034524045656,1.7957849205186688e-5,0.001251132696359047,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0328040,2.5895119833418865,5.785971318109622,56.2183958130741,7.92133167679469e-6,7.834148629288051e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0328050,2.4564821954199916,3.124909616472638,48.71052203926113,1.598520791510078e-5,0.0011748153109799372,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0328090,1.7004500853640663,4.7492851054370915,49.09578391648783,1.5387039424062786e-5,0.0011441282626184122,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0328360,4.108462844266731,3.436037956790835,46.01107248201177,2.103208147295721e-5,0.0013211781625811344,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0328490,-1.413258655303979,2.1390467628780856,12.005146959372961,0.004774378562708677,0.042516132114021186,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0328730,-1.0087048491429247,4.439386615411278,11.226235370217575,0.005887366753507984,0.04865302124102278,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0329090,-1.6252022736561218,2.5052846693068633,14.8142094632644,0.0023771109285708153,0.026516721908435018,ABA v.s. Control,Down
HORVU.MOREX.r2.4HG0329410,1.1351155757397025,6.73251249233608,22.04914108091441,5.394241168841791e-4,0.0099414050165214235,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0329430,1.227822829002403,8.159939218357383,37.215176627433905,5.686949656433992e-5,0.002379180128640412,ABA v.s. Control,Up
HORVU.MOREX.r2.4HG0329520,-1.379793623918684,3.3183047438992506,11.11586577534947,0.006068672610833041,0.049472919160210106,ABA v.s. Control,Down
